t,r_x,r_y,v_x,v_y,Em
0.663,0.1114471438175359,-0.12426189960843587,-0.7040893006423716,-1.0073668991315472,4800.794485591098
0.664,0.11074305451689352,-0.12526926650756742,-0.7082222494852083,-1.0026013479096463,4792.422753769895
0.665,0.11003483226740832,-0.12627186785547706,-0.7123070446491476,-0.9978221843203805,4784.016338277563
0.666,0.10932252522275918,-0.12726969003979743,-0.7163437837212469,-0.9930299971390069,4775.576299916277
0.667,0.10860618143903793,-0.12826272003693645,-0.7203325726772941,-0.9882253689981664,4767.103690963396
0.668,0.10788584886636063,-0.12925094540593463,-0.7242735256780837,-0.9834088762910265,4758.599554942576
0.669,0.10716157534068255,-0.13023435428222566,-0.7281667648658535,-0.9785810890803828,4750.0649264054155
0.67,0.1064334085758167,-0.13121293537130604,-0.7320124201610492,-0.9737425710136264,4741.500830723588
0.671,0.10570139615565564,-0.13218667794231967,-0.7358106290595734,-0.9688938792434791,4732.908283891241
0.672,0.10496558552659607,-0.13315557182156315,-0.7395615364306746,-0.9640355643543976,4724.288292337637
0.673,0.1042260239901654,-0.13411960738591755,-0.743265294315621,-0.9591681702945413,4715.641852749839
0.674,0.10348275869584977,-0.1350787755562121,-0.7469220617273038,-0.9542922343131987,4706.969951905265
0.675,0.10273583663412247,-0.1360330677905253,-0.7505320044509021,-0.9494082869035636,4698.273566514067
0.676,0.10198530462967158,-0.13698247607742886,-0.7540952948457431,-0.9445168517507502,4689.553663071062
0.677,0.10123120933482584,-0.13792699292917962,-0.7576121116484795,-0.939618445684933,4680.8111977171575
0.678,0.10047359722317736,-0.13886661137486456,-0.761082639777703,-0.934713578639499,4672.047116109979
0.679,0.09971251458339966,-0.13980132495350406,-0.7645070701401078,-0.9298027536140934,4663.262353303709
0.68,0.09894800751325955,-0.14073112770711815,-0.767885599438311,-0.9248864666424431,4654.45783363777
0.681,0.09818012191382124,-0.14165601417376059,-0.7712184299804316,-0.9199652067648394,4645.63447063428
0.682,0.0974089034838408,-0.14257597938052544,-0.774505769491524,-0.915039456005158,4636.79316690413
0.683,0.09663439771434928,-0.1434910188365306,-0.7777478309269594,-0.9101096893522995,4627.934814061375
0.684,0.09585664988342232,-0.14440112852588288,-0.7809448322878372,-0.9051763747459275,4619.060292645873
0.685,0.09507570505113448,-0.14530630490062882,-0.7840969964385105,-0.900239973066383,4610.1704720539365
0.686,0.09429160805469597,-0.1462065448736952,-0.7872045509262997,-0.8953009381286564,4601.266210476758
0.687,0.09350440350376966,-0.14710184581182384,-0.7902677278034643,-0.8903597166802931,4592.348354846514
0.6880000000000001,0.0927141357759662,-0.14799220552850414,-0.7932867634515,-0.8854167484031141,4583.417740789869
0.6890000000000001,0.0919208490125147,-0.14887762227690726,-0.7962618984078199,-0.8804724659186299,4574.475192588725
0.6900000000000001,0.09112458711410687,-0.1497580947428259,-0.7991933771948794,-0.8755272947970285,4565.521523148004
0.6910000000000001,0.090325393736912,-0.15063362203762293,-0.8020814481517923,-0.8705816535696173,4556.557533970307
0.6920000000000001,0.0895233122887602,-0.15150420369119255,-0.8049263632684893,-0.8656359537446014,4547.58401513718
0.6930000000000001,0.08871838592549171,-0.15236983964493717,-0.8077283780224592,-0.8606905998260811,4538.601745296862
0.6940000000000001,0.08791065754746925,-0.15323053024476324,-0.8104877512181128,-0.8557459893361491,4529.611491658285
0.6950000000000001,0.08710016979625114,-0.1540862762340994,-0.8132047448288042,-0.8508025128399765,4520.614009991147
0.6960000000000001,0.08628696505142233,-0.15493707874693938,-0.8158796238415403,-0.8458605539737698,4511.610044631842
0.6970000000000001,0.08547108542758079,-0.15578293930091314,-0.8185126561044044,-0.8409204894754879,4502.60032849508
0.6980000000000001,0.08465257277147639,-0.15662385979038862,-0.821104112176719,-0.8359826892182072,4493.585583091013
0.6990000000000001,0.08383146865929968,-0.15745984247960682,-0.8236542651819664,-0.8310475162460249,4484.566518547611
0.7000000000000001,0.08300781439411771,-0.15829088999585283,-0.8261633906634835,-0.8261153268123929,4475.5438336382185
0.7010000000000001,0.08218165100345423,-0.15911700532266523,-0.8286317664429441,-0.8211864704207745,4466.518215813998
0.7020000000000001,0.08135301923701128,-0.15993819179308602,-0.8310596724816376,-0.8162612898675209,4457.490341241103
0.7030000000000001,0.08052195956452965,-0.16075445308295355,-0.8334473907445524,-0.8113401212868617,4448.460874842473
0.704,0.0796885121737851,-0.16156579320424042,-0.8357952050672665,-0.8064232941979117,4439.430470343961
0.705,0.07885271696871783,-0.16237221649843833,-0.8381034010256458,-0.8015111315535917,4430.39977032468
0.706,0.07801461356769218,-0.1631737276299919,-0.840372265808351,-0.7966039497913673,4421.3694062714085
0.707,0.07717424130188383,-0.16397033157978327,-0.8426020880921444,-0.7917020588857104,4412.33999863685
0.708,0.07633163921379169,-0.16476203363866898,-0.8447931579199945,-0.7868057624021896,4403.312156901565
0.709,0.07548684605587169,-0.16554883940107118,-0.8469457665819655,-0.7819153575530979,4394.28647963947
0.71,0.07463990028928973,-0.16633075475862427,-0.8490602064988821,-0.7770311352545296,4385.263554586687
0.711,0.07379084008279084,-0.1671077858938788,-0.8511367711087561,-0.7721533801848173,4376.243958713603
0.712,0.07293970331168208,-0.16787993927406364,-0.853175754755958,-0.767282370844246,4367.228258299995
0.713,0.07208652755692611,-0.1686472216449079,-0.8551774525831177,-0.7624183796159595,4358.217009013044
0.714,0.07123135010434299,-0.16940964002452386,-0.8571421604257339,-0.7575616728279794,4349.210755988111
0.715,0.07037420794391726,-0.17016720169735183,-0.859070174709471,-0.7527125108162571,4340.210033912107
0.716,0.06951513776920779,-0.1709199142081681,-0.860961792350122,-0.7478711479886829,4331.215367109338
0.717,0.06865417597685766,-0.1716677853561568,-0.8628173106562124,-0.7430378328899767,4322.227269629668
0.718,0.06779135866620145,-0.17241082318904677,-0.8646370272342191,-0.7382128082673888,4313.246245338861
0.719,0.06692672163896723,-0.17314903599731415,-0.8664212398963795,-0.7333963111371399,4304.27278801099
